"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-13 15:55","23.91","45.06","7.97","18.69"
"2021-08-13 16:00","24.37","41.66","8.51","22.93"
"2021-08-13 16:05","26.77","39.67","8.47","32.19"
"2021-08-13 16:10","28.81","45.49","8.46","32.48"
"2021-08-13 16:15","29.04","46.02","8.42","32.66"
"2021-08-13 16:20","27.9","42.24","8.44","33.02"
"2021-08-13 16:25","27.37","41.1","8.45","32.57"
"2021-08-13 16:30","28.4","41.36","8.47","35.37"
"2021-08-13 16:35","32.05","43.36","8.48","44.32"
"2021-08-13 16:40","32.2","44.26","8.48","43.85"
"2021-08-13 16:45","31.58","42.27","8.46","44.02"
"2021-08-13 16:50","29.14","42.62","8.44","36.35"
"2021-08-13 16:55","29.1","45.24","8.44","33.63"
"2021-08-13 17:00","28.14","43.77","8.41","32.25"
"2021-08-13 17:05","29.03","47.46","8.42","31.21"
"2021-08-13 17:10","32.2","44.59","8.42","43.58"
"2021-08-13 17:15","31.06","42.69","8.4","42.1"
"2021-08-13 17:20","26.89","39.94","8.36","32.36"
"2021-08-13 17:25","25.1","39.09","8.36","27.84"
"2021-08-13 17:30","26.47","45.59","8.4","25.41"
"2021-08-13 17:35","29.27","46.26","8.4","33.16"
"2021-08-13 17:40","29.83","46.98","8.4","34.12"
"2021-08-13 17:45","32.32","44.1","8.4","44.46"
"2021-08-13 17:50","31.98","41.41","8.38","46.12"
"2021-08-13 17:55","32.58","43.93","8.39","45.43"
"2021-08-13 18:00","32.84","45.51","8.38","44.63"
"2021-08-13 18:05","32.51","47.6","8.31","41.63"
"2021-08-13 18:10","30.43","38.84","8.28","44.16"
"2021-08-13 18:15","30.9","39.49","8.28","44.94"
"2021-08-13 18:20","32.04","43.66","8.33","44.12"
"2021-08-13 18:25","32.76","46.84","8.33","43.11"
"2021-08-13 18:30","31.45","44.25","8.32","41.79"
"2021-08-13 18:35","30.94","40.04","8.3","44.47"
"2021-08-13 18:40","32.14","43.93","8.32","44.17"
"2021-08-13 18:45","30.49","40.75","8.32","42.4"
"2021-08-13 18:50","31.38","43.35","8.34","42.45"
"2021-08-13 18:55","33.45","46.65","8.35","45.34"
"2021-08-13 19:00","31.92","42.44","8.28","45.04"
"2021-08-13 19:05","31.54","43.3","8.28","43.05"
"2021-08-13 19:10","31.78","44.89","8.29","42.15"
"2021-08-13 19:15","32.84","44.65","8.34","45.54"
"2021-08-13 19:20","30.36","38.96","8.29","43.85"
"2021-08-13 19:25","29.76","37.83","8.28","43.19"
"2021-08-13 19:30","33.63","47.8","8.27","44.81"
"2021-08-13 19:35","33.0","44.8","8.24","45.96"
"2021-08-13 19:40","30.97","40.88","8.24","43.79"
"2021-08-13 19:45","32.2","44.15","8.11","44.34"
"2021-08-13 19:50","30.74","40.62","6.84","44.76"
"2021-08-13 19:55","31.91","44.59","7.72","43.41"
"2021-08-13 20:00","31.55","42.38","7.46","44.82"
"2021-08-13 20:05","31.12","38.95","8.27","46.13"
"2021-08-13 20:10","30.97","40.15","8.28","44.49"
"2021-08-13 20:15","31.14","40.19","8.27","44.96"
"2021-08-13 20:20","31.44","44.25","7.16","42.9"
"2021-08-13 20:25","29.75","31.21","14.75","43.27"
"2021-08-13 20:30","35.85","44.36","17.68","45.5"
"2021-08-13 20:35","33.67","48.66","7.94","44.42"
"2021-08-13 20:40","32.07","45.41","8.34","42.45"
"2021-08-13 20:45","33.07","43.14","13.23","42.83"
"2021-08-13 20:50","33.74","42.4","17.09","41.72"
"2021-08-13 20:55","33.32","42.98","14.69","42.29"
"2021-08-13 21:00","35.7","47.37","14.69","45.04"
"2021-08-13 21:05","34.47","44.25","15.83","43.34"
"2021-08-13 21:10","33.72","44.59","14.12","42.45"
"2021-08-13 21:15","34.06","43.15","16.15","42.87"
"2021-08-13 21:20","35.43","46.88","14.71","44.68"
"2021-08-13 21:25","35.83","48.38","15.06","44.06"
"2021-08-13 21:30","33.82","43.07","15.52","42.88"
"2021-08-13 21:35","34.09","44.25","14.18","43.86"
"2021-08-13 21:40","36.41","47.73","16.16","45.34"
"2021-08-13 21:45","36.08","49.52","14.0","44.72"
"2021-08-13 21:50","33.58","43.61","14.74","42.4"
"2021-08-13 21:55","33.77","39.72","18.94","42.66"
"2021-08-13 22:00","34.94","41.82","20.42","42.58"
"2021-08-13 22:05","36.78","45.18","20.35","44.81"
"2021-08-13 22:10","37.76","47.47","19.56","46.24"
"2021-08-13 22:15","35.26","43.61","18.64","43.53"
"2021-08-13 22:20","35.0","41.72","19.76","43.53"
"2021-08-13 22:25","33.2","39.23","16.89","43.47"
"2021-08-13 22:30","33.74","46.72","9.12","45.38"
"2021-08-13 22:35","32.63","45.43","9.04","43.42"
"2021-08-13 22:40","32.58","42.39","11.1","44.27"
"2021-08-13 22:45","34.06","41.93","16.81","43.43"
"2021-08-13 22:50","35.65","47.43","15.0","44.53"
"2021-08-13 22:55","35.68","50.36","13.93","42.74"
"2021-08-13 23:00","36.68","47.65","17.52","44.86"
"2021-08-13 23:05","36.64","43.55","21.0","45.37"
"2021-08-13 23:10","34.79","42.28","18.83","43.26"
"2021-08-13 23:15","33.46","44.46","10.62","45.3"
"2021-08-13 23:20","32.61","43.94","8.38","45.5"
"2021-08-13 23:25","32.14","45.29","8.36","42.77"
"2021-08-13 23:30","32.54","45.42","8.3","43.91"
"2021-08-13 23:35","32.89","44.56","8.24","45.88"
"2021-08-13 23:40","33.1","44.47","8.25","46.57"
"2021-08-13 23:45","32.15","43.2","8.32","44.93"
"2021-08-13 23:50","31.16","41.92","8.3","43.24"
"2021-08-13 23:55","31.55","40.91","8.39","45.36"
"2021-08-14 00:00","32.23","42.94","8.43","45.32"
"2021-08-14 00:05","31.49","41.55","8.45","44.46"
"2021-08-14 00:10","32.01","43.36","8.47","44.19"
"2021-08-14 00:15","31.35","42.28","8.47","43.3"
"2021-08-14 00:20","32.07","44.72","8.48","43.01"
"2021-08-14 00:25","33.85","49.58","8.48","43.49"
"2021-08-14 00:30","32.58","45.18","8.48","44.07"
"2021-08-14 00:35","31.42","41.95","8.44","43.86"
"2021-08-14 00:40","31.21","41.03","8.45","44.16"
"2021-08-14 00:45","32.32","45.46","8.47","43.04"
"2021-08-14 00:50","30.58","41.0","8.47","42.28"
"2021-08-14 00:55","30.73","39.96","8.45","43.77"
"2021-08-14 01:00","30.94","41.49","7.75","43.57"
"2021-08-14 01:05","32.19","46.84","8.52","41.22"
"2021-08-14 01:10","32.69","49.47","8.51","40.09"
"2021-08-14 01:15","31.83","44.13","8.5","42.85"
"2021-08-14 01:20","31.42","41.56","8.52","44.18"
"2021-08-14 01:25","31.32","42.7","8.52","42.73"
"2021-08-14 01:30","32.87","47.48","8.52","42.61"
"2021-08-14 01:35","31.69","45.99","8.5","40.59"
"2021-08-14 01:40","31.08","42.4","8.46","42.39"
"2021-08-14 01:45","31.49","42.25","8.47","43.74"
"2021-08-14 01:50","32.3","44.68","8.48","43.74"
"2021-08-14 01:55","31.26","41.91","7.79","44.07"
"2021-08-14 02:00","25.78","38.15","8.44","30.73"
"2021-08-14 02:05","25.92","40.14","7.69","29.94"
"2021-08-14 02:10","27.49","44.56","7.98","29.93"
"2021-08-14 02:15","27.29","43.87","8.47","29.54"
"2021-08-14 02:20","25.48","39.0","8.44","29.0"
"2021-08-14 02:25","24.89","36.42","8.44","29.83"
"2021-08-14 02:30","25.41","40.88","7.69","27.68"
"2021-08-14 02:35","26.54","42.76","7.93","28.91"
"2021-08-14 02:40","27.49","43.0","8.12","31.36"
"2021-08-14 02:45","26.32","41.76","7.28","29.93"
"2021-08-14 02:50","25.68","41.52","7.3","28.21"
"2021-08-14 02:55","26.85","44.27","7.25","29.04"
"2021-08-14 03:00","26.78","43.59","7.24","29.5"
"2021-08-14 03:05","25.72","40.73","7.02","29.42"
"2021-08-14 03:10","24.66","37.16","7.37","29.45"
"2021-08-14 03:15","26.74","41.59","8.25","30.37"
"2021-08-14 03:20","28.35","46.01","8.22","30.82"
"2021-08-14 03:25","26.18","43.04","8.17","27.33"
"2021-08-14 03:30","22.31","40.84","8.14","17.94"
"2021-08-14 03:35","21.93","42.33","8.14","15.31"
"2021-08-14 03:40","25.41","44.34","8.16","23.73"
"2021-08-14 03:45","26.34","41.62","8.16","29.24"
"2021-08-14 03:50","26.43","41.85","8.16","29.29"
"2021-08-14 03:55","25.51","43.1","7.36","26.07"
"2021-08-14 04:00","22.8","42.61","7.83","17.96"
"2021-08-14 04:05","21.98","40.18","8.16","17.6"
"2021-08-14 04:10","26.46","41.98","8.16","29.23"
"2021-08-14 04:15","27.14","44.65","7.74","29.05"
"2021-08-14 04:20","26.28","42.61","7.39","28.83"
"2021-08-14 04:25","26.57","42.29","8.18","29.25"
"2021-08-14 04:30","25.94","41.25","8.15","28.41"
"2021-08-14 04:35","22.23","36.35","6.32","24.01"
"2021-08-14 04:40","7.4","17.0","3.92","1.27"
"2021-08-14 04:45","8.31","19.17","4.73","1.04"
"2021-08-14 04:50","8.83","20.74","4.72","1.04"
"2021-08-14 04:55","10.39","17.71","6.73","6.73"
"2021-08-14 05:00","11.55","16.04","6.32","12.31"
"2021-08-14 05:05","12.37","17.35","7.48","12.29"
"2021-08-14 05:10","13.71","21.33","7.52","12.28"
"2021-08-14 05:15","12.56","19.02","7.52","11.15"
"2021-08-14 05:20","8.32","17.2","7.0","0.76"
"2021-08-14 05:25","9.21","19.94","6.74","0.943"
"2021-08-14 05:30","11.01","24.38","7.59","1.06"
"2021-08-14 05:35","14.22","23.05","7.63","11.98"
"2021-08-14 05:40","13.41","20.07","7.62","12.54"
"2021-08-14 05:45","13.09","19.6","7.3","12.39"
"2021-08-14 05:50","10.74","17.45","6.66","8.12"
"2021-08-14 05:55","8.31","16.53","7.64","0.76"
"2021-08-14 06:00","9.07","18.83","7.61","0.76"
"2021-08-14 06:05","12.74","20.57","7.6","10.06"
"2021-08-14 06:10","12.48","17.48","7.6","12.35"
"2021-08-14 06:15","12.96","19.32","7.2","12.37"
"2021-08-14 06:20","13.67","21.96","6.69","12.37"
"2021-08-14 06:25","13.55","18.67","7.63","14.36"
"2021-08-14 06:30","13.66","19.5","7.61","13.88"
"2021-08-14 06:35","14.12","20.94","7.6","13.83"
"2021-08-14 06:40","14.61","20.32","7.6","15.93"
"2021-08-14 06:45","12.13","16.49","7.6","12.31"
"2021-08-14 06:50","11.73","15.34","7.58","12.28"
"2021-08-14 06:55","12.78","19.46","6.6","12.27"
"2021-08-14 07:00","13.42","20.6","7.3","12.36"
"2021-08-14 07:05","9.64","18.57","7.64","2.7"
"2021-08-14 07:10","9.18","18.92","7.63","0.988"
"2021-08-14 07:15","8.47","18.52","5.06","1.82"
"2021-08-14 07:20","11.21","15.97","4.98","12.69"
"2021-08-14 07:25","12.38","19.62","5.0","12.51"
"2021-08-14 07:30","13.39","22.84","5.0","12.34"
"2021-08-14 07:35","11.87","18.27","4.99","12.34"
"2021-08-14 07:40","9.84","19.79","4.35","5.39"
"2021-08-14 07:45","9.43","23.11","4.4","0.775"
"2021-08-14 07:50","8.32","19.2","5.0","0.76"
"2021-08-14 07:55","11.0","18.43","4.98","9.57"
"2021-08-14 08:00","12.16","18.92","4.96","12.61"
"2021-08-14 08:05","12.25","19.22","4.96","12.56"
"2021-08-14 08:10","11.1","16.05","4.96","12.3"
"2021-08-14 08:15","10.43","15.66","4.95","10.69"
"2021-08-14 08:20","8.47","19.67","4.95","0.775"
"2021-08-14 08:25","7.67","17.3","4.96","0.763"
"2021-08-14 08:30","7.75","14.75","4.69","3.83"
"2021-08-14 08:35","10.59","15.44","3.96","12.39"
"2021-08-14 08:40","11.13","15.7","5.0","12.7"
"2021-08-14 08:45","11.23","16.05","4.99","12.66"
"2021-08-14 08:50","12.15","18.82","4.98","12.64"
"2021-08-14 08:55","11.53","20.75","4.98","8.85"
"2021-08-14 09:00","7.56","16.95","4.96","0.76"
"2021-08-14 09:05","8.18","18.81","4.96","0.765"
"2021-08-14 09:10","8.75","19.22","4.72","2.3"
"2021-08-14 09:15","11.17","17.47","3.79","12.24"
"2021-08-14 09:20","11.69","18.97","3.8","12.3"
"2021-08-14 09:25","11.94","19.42","3.8","12.61"
"2021-08-14 09:30","10.22","20.47","3.78","6.42"
"2021-08-14 09:35","8.61","21.01","3.78","1.03"
"2021-08-14 09:40","8.53","20.8","4.0","0.791"
"2021-08-14 09:45","12.47","21.44","5.04","10.92"
"2021-08-14 09:50","13.55","23.21","5.04","12.4"
"2021-08-14 09:55","12.67","20.59","5.02","12.39"
"2021-08-14 10:00","11.39","16.8","5.0","12.37"
"2021-08-14 10:05","11.02","19.14","5.0","8.93"
"2021-08-14 10:10","7.48","16.41","4.97","1.06"
"2021-08-14 10:15","7.26","15.75","4.97","1.04"
"2021-08-14 10:20","8.61","18.62","5.0","2.22"
"2021-08-14 10:25","12.14","19.01","5.0","12.4"
"2021-08-14 10:30","11.63","17.52","5.0","12.37"
"2021-08-14 10:35","12.91","21.32","5.0","12.39"
"2021-08-14 10:40","13.02","21.65","5.0","12.41"
"2021-08-14 10:45","9.07","17.57","5.0","4.64"
"2021-08-14 10:50","8.37","19.32","5.0","0.781"
"2021-08-14 10:55","9.48","22.36","5.0","1.08"
"2021-08-14 11:00","10.04","17.48","5.0","7.65"
"2021-08-14 11:05","11.45","16.68","5.0","12.68"
"2021-08-14 11:10","12.4","19.85","5.0","12.37"
"2021-08-14 11:15","12.11","19.03","4.98","12.33"
"2021-08-14 11:20","12.43","19.99","4.98","12.32"
"2021-08-14 11:25","9.59","20.66","5.0","3.1"
"2021-08-14 11:30","14.73","26.99","11.8","5.41"
"2021-08-14 11:35","24.41","40.19","19.43","13.62"
"2021-08-14 11:40","29.41","50.27","12.09","25.89"
"2021-08-14 11:45","30.25","49.84","9.37","31.56"
"2021-08-14 11:50","32.21","50.83","16.35","29.44"
"2021-08-14 11:55","33.09","51.71","17.49","30.07"
"2021-08-14 12:00","29.64","50.18","14.91","23.84"
"2021-08-14 12:05","26.24","46.76","14.14","17.82"
"2021-08-14 12:10","27.29","45.52","17.46","18.89"
"2021-08-14 12:15","33.21","43.23","17.18","39.24"
"2021-08-14 12:20","33.41","43.43","14.52","42.28"
"2021-08-14 12:25","32.75","45.59","15.63","37.03"
"2021-08-14 12:30","32.23","46.24","19.98","30.46"
"2021-08-14 12:35","32.48","45.35","24.17","27.91"
"2021-08-14 12:40","25.97","45.2","14.07","18.63"
"2021-08-14 12:45","24.65","46.46","9.1","18.38"
"2021-08-14 12:50","28.1","50.5","9.09","24.7"
"2021-08-14 12:55","32.78","43.78","14.24","40.32"
"2021-08-14 13:00","34.95","44.72","17.34","42.77"
"2021-08-14 13:05","35.38","48.56","14.94","42.66"
"2021-08-14 13:10","35.95","50.86","14.4","42.6"
"2021-08-14 13:15","36.35","47.98","18.28","42.8"
"2021-08-14 13:20","37.1","46.44","23.05","41.8"
"2021-08-14 13:25","35.26","45.63","19.12","41.03"
"2021-08-14 13:30","32.76","45.72","8.4","44.14"
"2021-08-14 13:35","31.35","43.36","8.3","42.39"
"2021-08-14 13:40","31.89","45.02","8.29","42.36"
"2021-08-14 13:45","31.2","43.25","8.01","42.34"
"2021-08-14 13:50","31.53","46.18","7.37","41.03"
"2021-08-14 13:55","28.8","48.34","8.23","29.84"
"2021-08-14 14:00","26.57","43.61","8.21","27.88"
"2021-08-14 14:05","27.23","43.25","8.2","30.23"
"2021-08-14 14:10","31.14","41.47","8.2","43.76"
"2021-08-14 14:15","31.53","43.98","8.21","42.39"
"2021-08-14 14:20","29.5","42.34","7.32","38.82"
"2021-08-14 14:25","30.81","42.85","7.99","41.58"
"2021-08-14 14:30","31.95","44.03","8.2","43.61"
"2021-08-14 14:35","30.9","43.7","8.21","40.8"
"2021-08-14 14:40","26.69","44.64","8.22","27.2"
"2021-08-14 14:45","25.98","40.7","8.19","29.04"
"2021-08-14 14:50","26.37","39.6","8.16","31.35"
"2021-08-14 14:55","24.22","38.2","8.17","26.3"
"2021-08-14 15:00","13.95","20.4","8.11","13.34"
"2021-08-14 15:05","15.37","24.68","8.12","13.32"
"2021-08-14 15:10","16.66","20.91","8.12","20.93"
"2021-08-14 15:15","13.54","18.51","8.12","13.99"
"2021-08-14 15:20","13.36","16.83","8.12","15.13"
"2021-08-14 15:25","15.92","17.82","8.13","21.82"
"2021-08-14 15:30","28.54","34.85","16.2","34.56"
"2021-08-14 15:35","38.82","55.01","18.36","43.1"
"2021-08-14 15:40","35.34","52.47","8.98","44.56"
"2021-08-14 15:45","32.55","45.85","7.67","44.12"
"2021-08-14 15:50","32.65","43.11","10.77","44.05"
"2021-08-14 15:55","35.7","46.97","15.66","44.47"
"2021-08-14 16:00","36.27","53.11","12.93","42.78"
"2021-08-14 16:05","34.08","48.5","12.85","40.89"
"2021-08-14 16:10","33.86","44.27","16.91","40.4"
"2021-08-14 16:15","35.28","42.77","22.57","40.5"
"2021-08-14 16:20","35.43","43.59","21.5","41.2"
"2021-08-14 16:25","33.19","46.47","10.58","42.5"
"2021-08-14 16:30","32.08","44.1","8.29","43.85"
"2021-08-14 16:35","30.92","43.52","8.23","41.0"
"2021-08-14 16:40","27.02","38.33","8.2","34.52"
"2021-08-14 16:45","28.21","43.23","8.17","33.23"
"2021-08-14 16:50","28.43","45.68","8.17","31.42"
"2021-08-14 16:55","30.25","43.96","8.2","38.6"
"2021-08-14 17:00","31.25","43.34","8.2","42.22"
"2021-08-14 17:05","30.45","39.46","8.16","43.72"
"2021-08-14 17:10","31.89","42.09","8.19","45.4"
"2021-08-14 17:15","28.3","35.88","8.18","40.85"
"2021-08-14 17:20","29.31","45.17","8.23","34.54"
"2021-08-14 17:25","30.41","48.28","8.25","34.7"
"2021-08-14 17:30","29.87","36.02","17.66","35.94"
"2021-08-14 17:35","35.7","45.14","14.6","47.36"
"2021-08-14 17:40","34.52","47.52","8.96","47.06"
"2021-08-14 17:45","29.94","36.76","9.03","44.04"
"2021-08-14 17:50","29.76","37.72","10.66","40.9"
"2021-08-14 17:55","35.24","46.6","16.69","42.44"
"2021-08-14 18:00","37.53","53.1","14.65","44.85"
"2021-08-14 18:05","34.76","47.61","13.88","42.78"
"2021-08-14 18:10","33.77","43.0","15.76","42.56"
"2021-08-14 18:15","35.6","46.41","13.87","46.52"
"2021-08-14 18:20","36.97","49.5","15.78","45.64"
"2021-08-14 18:25","33.99","44.09","14.24","43.65"
"2021-08-14 18:30","33.48","43.55","14.79","42.1"
"2021-08-14 18:35","35.02","45.53","15.05","44.48"
"2021-08-14 18:40","36.36","47.11","13.79","48.17"
"2021-08-14 18:45","35.63","46.2","15.51","45.18"
"2021-08-14 18:50","32.52","41.04","13.61","42.91"
"2021-08-14 18:55","34.3","42.45","16.36","44.08"
"2021-08-14 19:00","38.7","50.29","17.78","48.04"
"2021-08-14 19:05","36.53","49.15","14.76","45.67"
"2021-08-14 19:10","33.38","42.88","13.66","43.59"
"2021-08-14 19:15","35.38","45.06","17.55","43.52"
"2021-08-14 19:20","35.0","44.54","17.04","43.43"
"2021-08-14 19:25","35.46","47.86","13.83","44.69"
"2021-08-14 19:30","37.39","51.78","14.32","46.06"
"2021-08-14 19:35","36.31","46.96","18.18","43.78"
"2021-08-14 19:40","33.53","41.63","16.01","42.94"
"2021-08-14 19:45","34.64","45.36","13.35","45.22"
"2021-08-14 19:50","36.32","47.08","15.39","46.5"
"2021-08-14 19:55","36.98","48.47","18.24","44.24"
"2021-08-14 20:00","34.38","44.62","15.37","43.16"
"2021-08-14 20:05","35.55","46.55","13.74","46.34"
"2021-08-14 20:10","36.07","46.29","15.69","46.24"
"2021-08-14 20:15","35.05","46.49","13.59","45.06"
"2021-08-14 20:20","34.63","45.12","15.46","43.3"
"2021-08-14 20:25","36.45","46.72","15.25","47.37"
"2021-08-14 20:30","36.03","46.8","14.06","47.22"
"2021-08-14 20:35","35.36","45.62","15.61","44.85"
"2021-08-14 20:40","34.99","46.42","14.01","44.53"
"2021-08-14 20:45","35.51","43.51","15.54","47.48"
"2021-08-14 20:50","35.55","45.16","14.42","47.07"
"2021-08-14 20:55","35.23","45.6","14.75","45.34"
"2021-08-14 21:00","33.33","40.67","15.46","43.87"
"2021-08-14 21:05","35.16","43.8","14.24","47.46"
"2021-08-14 21:10","36.19","44.66","16.06","47.85"
"2021-08-14 21:15","37.08","50.02","14.15","47.05"
"2021-08-14 21:20","36.64","46.54","15.52","47.87"
"2021-08-14 21:25","33.96","41.7","14.38","45.79"
"2021-08-14 21:30","34.14","40.92","15.25","46.25"
"2021-08-14 21:35","35.1","44.48","15.12","45.71"
"2021-08-14 21:40","34.77","44.34","14.16","45.81"
"2021-08-14 21:45","35.29","43.94","15.69","46.24"
"2021-08-14 21:50","34.86","43.73","14.15","46.72"
"2021-08-14 21:55","35.85","45.42","15.51","46.63"
"2021-08-14 22:00","36.59","46.81","15.83","47.14"
"2021-08-14 22:05","36.7","47.21","15.62","47.28"
"2021-08-14 22:10","35.19","44.64","13.33","47.59"
"2021-08-14 22:15","35.22","43.9","14.61","47.15"
"2021-08-14 22:20","37.28","45.93","18.67","47.23"
"2021-08-14 22:25","36.25","44.73","17.71","46.32"
"2021-08-14 22:30","34.04","41.96","14.57","45.59"
"2021-08-14 22:35","35.67","46.97","13.5","46.53"
"2021-08-14 22:40","37.22","48.58","16.89","46.2"
"2021-08-14 22:45","38.25","48.86","19.07","46.82"
"2021-08-14 22:50","36.14","46.1","15.7","46.62"
"2021-08-14 22:55","34.84","44.02","13.34","47.17"
"2021-08-14 23:00","37.5","47.29","16.08","49.14"
"2021-08-14 23:05","40.23","53.33","19.33","48.04"
"2021-08-14 23:10","35.43","45.4","15.89","44.99"
"2021-08-14 23:15","33.88","44.47","13.29","43.87"
"2021-08-14 23:20","36.91","47.52","15.62","47.59"
"2021-08-14 23:25","38.23","49.91","18.12","46.66"
"2021-08-14 23:30","35.81","45.4","15.79","46.25"
"2021-08-14 23:35","34.48","43.06","13.64","46.74"
"2021-08-14 23:40","37.19","47.18","15.54","48.83"
"2021-08-14 23:45","36.59","49.33","13.94","46.48"
"2021-08-14 23:50","34.15","42.87","14.35","45.23"
"2021-08-14 23:55","36.09","45.18","15.89","47.2"
