"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-04 15:55","35.42","49.75","14.48","42.04"
"2021-08-04 16:00","35.67","46.48","16.61","43.92"
"2021-08-04 16:05","35.47","46.44","16.17","43.8"
"2021-08-04 16:10","34.24","47.39","15.07","40.27"
"2021-08-04 16:15","28.87","47.79","17.12","21.71"
"2021-08-04 16:20","30.47","48.54","15.91","26.97"
"2021-08-04 16:25","30.86","47.16","15.29","30.13"
"2021-08-04 16:30","32.52","48.24","16.78","32.54"
"2021-08-04 16:35","30.44","46.24","14.67","30.39"
"2021-08-04 16:40","30.24","44.86","15.66","30.2"
"2021-08-04 16:45","28.32","45.23","16.89","22.84"
"2021-08-04 16:50","28.13","42.79","14.74","26.88"
"2021-08-04 16:55","34.11","47.33","16.06","38.94"
"2021-08-04 17:00","34.98","47.11","15.77","42.05"
"2021-08-04 17:05","29.96","43.83","14.83","31.22"
"2021-08-04 17:10","31.96","43.12","16.65","36.1"
"2021-08-04 17:15","31.13","47.48","13.86","32.05"
"2021-08-04 17:20","31.05","46.34","14.85","31.97"
"2021-08-04 17:25","27.61","43.09","14.45","25.29"
"2021-08-04 17:30","25.36","44.35","13.96","17.78"
"2021-08-04 17:35","26.81","44.73","17.91","17.8"
"2021-08-04 17:40","28.86","46.03","22.73","17.83"
"2021-08-04 17:45","30.27","42.8","19.68","28.34"
"2021-08-04 17:50","29.32","41.12","15.72","31.13"
"2021-08-04 17:55","29.21","43.43","13.81","30.4"
"2021-08-04 18:00","32.02","48.53","16.51","31.02"
"2021-08-04 18:05","31.59","46.26","17.68","30.82"
"2021-08-04 18:10","28.1","42.56","12.88","28.86"
"2021-08-04 18:15","25.0","35.82","8.58","30.6"
"2021-08-04 18:20","17.82","20.02","8.48","24.97"
"2021-08-04 18:25","20.62","21.64","10.38","29.84"
"2021-08-04 18:30","33.06","40.61","19.07","39.51"
"2021-08-04 18:35","35.55","51.25","10.76","44.62"
"2021-08-04 18:40","32.68","46.41","9.25","42.4"
"2021-08-04 18:45","32.13","41.94","12.3","42.15"
"2021-08-04 18:50","34.35","42.51","15.48","45.07"
"2021-08-04 18:55","30.89","41.94","13.52","37.22"
"2021-08-04 19:00","33.46","44.7","16.76","38.91"
"2021-08-04 19:05","34.96","45.46","20.52","38.9"
"2021-08-04 19:10","32.08","43.33","14.28","38.62"
"2021-08-04 19:15","29.98","42.77","8.56","38.6"
"2021-08-04 19:20","31.42","47.17","8.59","38.5"
"2021-08-04 19:25","31.56","47.5","8.56","38.62"
"2021-08-04 19:30","31.78","44.44","8.52","42.37"
"2021-08-04 19:35","29.77","41.37","8.48","39.48"
"2021-08-04 19:40","30.87","45.39","8.47","38.75"
"2021-08-04 19:45","33.2","48.12","8.48","42.99"
"2021-08-04 19:50","31.07","43.17","8.48","41.56"
"2021-08-04 19:55","29.62","40.9","8.52","39.45"
"2021-08-04 20:00","30.64","45.05","8.51","38.36"
"2021-08-04 20:05","32.31","45.29","8.48","43.16"
"2021-08-04 20:10","32.58","45.81","8.47","43.45"
"2021-08-04 20:15","30.88","43.72","8.46","40.47"
"2021-08-04 20:20","29.86","41.74","8.45","39.38"
"2021-08-04 20:25","30.79","40.76","8.44","43.16"
"2021-08-04 20:30","32.44","44.6","8.44","44.27"
"2021-08-04 20:35","31.44","44.34","8.44","41.52"
"2021-08-04 20:40","23.25","28.15","8.38","33.23"
"2021-08-04 20:45","23.54","25.91","13.24","31.48"
"2021-08-04 20:50","33.63","39.51","19.7","41.68"
"2021-08-04 20:55","34.91","48.72","11.43","44.59"
"2021-08-04 21:00","33.21","45.61","9.3","44.73"
"2021-08-04 21:05","32.86","43.22","10.59","44.78"
"2021-08-04 21:10","34.78","42.2","16.99","45.16"
"2021-08-04 21:15","35.41","47.66","14.43","44.15"
"2021-08-04 21:20","36.88","53.02","13.35","44.28"
"2021-08-04 21:25","36.76","49.83","16.05","44.39"
"2021-08-04 21:30","33.85","43.07","14.64","43.84"
"2021-08-04 21:35","34.09","42.36","16.11","43.79"
"2021-08-04 21:40","36.52","50.09","14.79","44.69"
"2021-08-04 21:45","35.97","48.52","15.48","43.89"
"2021-08-04 21:50","34.13","42.86","15.62","43.92"
"2021-08-04 21:55","33.4","40.68","14.6","44.91"
"2021-08-04 22:00","34.91","44.74","16.41","43.57"
"2021-08-04 22:05","34.88","45.74","14.55","44.35"
"2021-08-04 22:10","33.74","40.87","15.7","44.65"
"2021-08-04 22:15","33.45","39.94","15.5","44.9"
"2021-08-04 22:20","33.75","41.5","14.94","44.8"
"2021-08-04 22:25","35.92","46.88","16.14","44.74"
"2021-08-04 22:30","34.32","44.11","14.39","44.46"
"2021-08-04 22:35","33.67","39.55","16.13","45.34"
"2021-08-04 22:40","32.81","39.72","15.16","43.57"
"2021-08-04 22:45","35.18","46.25","15.4","43.89"
"2021-08-04 22:50","34.29","43.41","15.88","43.57"
"2021-08-04 22:55","32.9","40.09","14.65","43.94"
"2021-08-04 23:00","34.6","43.2","16.38","44.21"
"2021-08-04 23:05","34.18","44.01","14.63","43.9"
"2021-08-04 23:10","35.74","47.14","16.07","44.02"
"2021-08-04 23:15","35.09","46.17","15.17","43.94"
"2021-08-04 23:20","33.25","39.48","15.36","44.91"
"2021-08-04 23:25","33.56","40.25","15.92","44.52"
"2021-08-04 23:30","34.68","44.11","14.72","45.22"
"2021-08-04 23:35","35.92","47.02","16.28","44.47"
"2021-08-04 23:40","33.78","41.29","15.65","44.41"
"2021-08-04 23:45","33.45","41.63","14.27","44.47"
"2021-08-04 23:50","35.27","47.44","14.07","44.29"
"2021-08-04 23:55","35.57","45.02","16.26","45.42"
"2021-08-05 00:00","32.95","40.27","14.37","44.21"
"2021-08-05 00:05","33.39","39.24","16.03","44.9"
"2021-08-05 00:10","35.12","46.34","14.96","44.07"
"2021-08-05 00:15","33.15","39.76","15.71","43.98"
"2021-08-05 00:20","32.5","37.37","16.22","43.91"
"2021-08-05 00:25","32.2","38.02","14.77","43.81"
"2021-08-05 00:30","34.29","42.59","16.45","43.82"
"2021-08-05 00:35","32.38","39.03","14.72","43.38"
"2021-08-05 00:40","32.06","36.63","15.88","43.68"
"2021-08-05 00:45","32.74","38.51","15.99","43.71"
"2021-08-05 00:50","32.67","39.08","15.06","43.87"
"2021-08-05 00:55","32.46","36.98","16.58","43.84"
"2021-08-05 01:00","30.89","34.12","14.73","43.82"
"2021-08-05 01:05","32.54","37.43","16.36","43.84"
"2021-08-05 01:10","32.6","39.28","15.27","43.25"
"2021-08-05 01:15","33.66","41.59","15.52","43.86"
"2021-08-05 01:20","33.96","41.67","16.5","43.7"
"2021-08-05 01:25","32.77","39.95","14.9","43.47"
"2021-08-05 01:30","33.01","39.33","16.25","43.44"
"2021-08-05 01:35","34.04","42.96","15.62","43.55"
"2021-08-05 01:40","33.56","41.85","15.31","43.52"
"2021-08-05 01:45","32.95","38.24","16.76","43.86"
"2021-08-05 01:50","31.89","37.04","14.71","43.94"
"2021-08-05 01:55","32.48","37.65","16.11","43.68"
"2021-08-05 02:00","34.31","42.86","16.32","43.77"
"2021-08-05 02:05","33.04","40.24","15.2","43.68"
"2021-08-05 02:10","33.93","37.02","21.2","43.58"
"2021-08-05 02:15","29.91","35.98","9.83","43.9"
"2021-08-05 02:20","26.64","38.81","9.36","31.73"
"2021-08-05 02:25","29.03","42.26","12.72","32.11"
"2021-08-05 02:30","29.21","39.43","17.62","30.59"
"2021-08-05 02:35","30.12","43.5","16.37","30.49"
"2021-08-05 02:40","29.92","43.74","14.32","31.7"
"2021-08-05 02:45","30.68","43.33","17.2","31.51"
"2021-08-05 02:50","30.63","38.65","22.07","31.18"
"2021-08-05 02:55","32.27","41.22","25.17","30.43"
"2021-08-05 03:00","32.65","43.9","23.37","30.67"
"2021-08-05 03:05","30.4","41.1","20.61","29.51"
"2021-08-05 03:10","26.84","39.44","16.51","24.55"
"2021-08-05 03:15","24.25","38.1","13.03","21.61"
"2021-08-05 03:20","24.46","40.64","11.47","21.27"
"2021-08-05 03:25","24.9","39.81","14.51","20.39"
"2021-08-05 03:30","25.24","37.61","19.19","18.91"
"2021-08-05 03:35","25.06","36.97","19.64","18.57"
"2021-08-05 03:40","22.26","39.07","8.76","18.95"
"2021-08-05 03:45","22.15","39.24","7.37","19.82"
"2021-08-05 03:50","23.94","40.3","11.31","20.22"
"2021-08-05 03:55","23.43","34.88","15.5","19.9"
"2021-08-05 04:00","23.36","37.79","15.09","17.21"
"2021-08-05 04:05","20.01","38.45","12.64","8.95"
"2021-08-05 04:10","20.77","40.03","13.81","8.46"
"2021-08-05 04:15","21.79","36.58","14.49","14.29"
"2021-08-05 04:20","23.17","37.06","12.88","19.58"
"2021-08-05 04:25","24.4","39.27","14.34","19.6"
"2021-08-05 04:30","23.31","36.66","13.77","19.49"
"2021-08-05 04:35","22.56","35.39","13.25","19.02"
"2021-08-05 04:40","24.33","39.74","14.65","18.6"
"2021-08-05 04:45","19.66","38.37","13.01","7.6"
"2021-08-05 04:50","19.41","36.89","14.08","7.25"
"2021-08-05 04:55","19.86","35.97","13.93","9.67"
"2021-08-05 05:00","22.87","37.08","13.24","18.29"
"2021-08-05 05:05","22.82","35.26","14.75","18.44"
"2021-08-05 05:10","22.86","37.23","12.72","18.65"
"2021-08-05 05:15","23.38","39.7","12.3","18.14"
"2021-08-05 05:20","23.12","37.0","13.95","18.42"
"2021-08-05 05:25","20.31","37.47","12.9","10.57"
"2021-08-05 05:30","20.32","39.8","14.47","6.7"
"2021-08-05 05:35","18.89","37.88","12.25","6.55"
"2021-08-05 05:40","21.38","35.24","13.47","15.44"
"2021-08-05 05:45","22.82","36.97","13.41","18.08"
"2021-08-05 05:50","21.25","33.38","12.81","17.57"
"2021-08-05 05:55","20.48","31.29","12.87","17.27"
"2021-08-05 06:00","19.39","29.44","11.6","17.14"
"2021-08-05 06:05","20.27","30.95","13.35","16.51"
"2021-08-05 06:10","16.26","30.05","13.21","5.53"
"2021-08-05 06:15","15.95","29.82","11.15","6.89"
"2021-08-05 06:20","17.53","31.13","13.9","7.56"
"2021-08-05 06:25","19.73","29.67","13.55","15.97"
"2021-08-05 06:30","20.54","30.99","14.19","16.43"
"2021-08-05 06:35","19.42","28.3","13.14","16.82"
"2021-08-05 06:40","20.26","30.51","13.9","16.38"
"2021-08-05 06:45","18.39","29.0","13.46","12.73"
"2021-08-05 06:50","16.0","29.68","13.39","4.95"
"2021-08-05 06:55","15.92","28.71","14.06","4.98"
"2021-08-05 07:00","17.07","26.29","12.83","12.1"
"2021-08-05 07:05","19.14","26.67","14.49","16.26"
"2021-08-05 07:10","18.67","26.44","13.32","16.27"
"2021-08-05 07:15","19.05","27.95","13.02","16.17"
"2021-08-05 07:20","19.51","27.59","14.83","16.13"
"2021-08-05 07:25","19.11","27.92","13.41","16.0"
"2021-08-05 07:30","17.22","28.75","11.56","11.35"
"2021-08-05 07:35","16.14","29.24","14.65","4.52"
"2021-08-05 07:40","16.4","30.95","13.41","4.85"
"2021-08-05 07:45","16.25","27.62","13.47","7.66"
"2021-08-05 07:50","19.72","29.59","13.6","15.98"
"2021-08-05 07:55","18.75","27.86","12.41","15.98"
"2021-08-05 08:00","19.12","27.12","14.28","15.95"
"2021-08-05 08:05","19.71","29.79","13.31","16.03"
"2021-08-05 08:10","19.07","28.73","12.4","16.06"
"2021-08-05 08:15","17.02","28.16","14.92","7.98"
"2021-08-05 08:20","15.09","27.46","12.0","5.82"
"2021-08-05 08:25","16.14","31.11","13.1","4.21"
"2021-08-05 08:30","20.73","30.89","14.04","17.28"
"2021-08-05 08:35","19.34","29.29","12.6","16.12"
"2021-08-05 08:40","20.17","30.45","13.83","16.22"
"2021-08-05 08:45","19.57","29.91","12.62","16.19"
"2021-08-05 08:50","20.01","30.07","12.85","17.11"
"2021-08-05 08:55","20.58","30.23","14.78","16.72"
"2021-08-05 09:00","17.35","29.97","13.22","8.86"
"2021-08-05 09:05","14.78","28.1","11.53","4.71"
"2021-08-05 09:10","15.58","27.57","14.5","4.67"
"2021-08-05 09:15","17.14","28.85","13.12","9.44"
"2021-08-05 09:20","19.34","28.08","14.05","15.89"
"2021-08-05 09:25","19.35","30.28","11.74","16.02"
"2021-08-05 09:30","19.73","31.63","11.72","15.83"
"2021-08-05 09:35","20.29","31.03","13.95","15.88"
"2021-08-05 09:40","20.46","32.07","13.19","16.13"
"2021-08-05 09:45","17.33","31.75","13.29","6.96"
"2021-08-05 09:50","16.47","31.55","13.31","4.55"
"2021-08-05 09:55","10.71","18.71","10.2","3.23"
"2021-08-05 10:00","9.35","11.38","7.43","9.25"
"2021-08-05 10:05","9.07","6.74","7.14","13.33"
"2021-08-05 10:10","9.42","6.88","7.46","13.91"
"2021-08-05 10:15","10.35","8.85","8.3","13.91"
"2021-08-05 10:20","11.5","12.34","8.24","13.91"
"2021-08-05 10:25","8.48","5.97","8.24","11.24"
"2021-08-05 10:30","4.53","4.26","7.12","2.21"
"2021-08-05 10:35","5.26","5.9","7.89","2.0"
"2021-08-05 10:40","5.41","5.95","8.26","2.01"
"2021-08-05 10:45","8.6","5.2","8.24","12.37"
"2021-08-05 10:50","8.44","3.57","8.24","13.5"
"2021-08-05 10:55","8.91","6.12","7.12","13.48"
"2021-08-05 11:00","8.7","4.65","7.91","13.55"
"2021-08-05 11:05","9.16","5.55","8.3","13.63"
"2021-08-05 11:10","5.64","4.98","8.35","3.6"
"2021-08-05 11:15","5.81","7.02","8.36","2.05"
"2021-08-05 11:20","4.57","4.04","7.61","2.04"
"2021-08-05 11:25","7.23","3.88","7.66","10.14"
"2021-08-05 11:30","10.22","8.43","8.4","13.85"
"2021-08-05 11:35","9.85","7.14","8.36","14.04"
"2021-08-05 11:40","8.96","4.51","8.36","14.0"
"2021-08-05 11:45","8.81","4.07","8.36","13.99"
"2021-08-05 11:50","6.33","6.33","7.32","5.36"
"2021-08-05 11:55","5.17","4.14","8.32","3.05"
"2021-08-05 12:00","6.53","8.2","8.38","3.0"
"2021-08-05 12:05","8.21","7.16","8.36","9.12"
"2021-08-05 12:10","9.05","4.65","8.36","14.14"
"2021-08-05 12:15","8.76","3.8","8.36","14.13"
"2021-08-05 12:20","8.89","4.35","8.17","14.17"
"2021-08-05 12:25","9.78","7.91","7.24","14.19"
"2021-08-05 12:30","9.23","6.28","7.24","14.16"
"2021-08-05 12:35","6.86","4.23","7.24","9.12"
"2021-08-05 12:40","5.74","7.42","7.24","2.56"
"2021-08-05 12:45","4.84","4.73","7.24","2.56"
"2021-08-05 12:50","5.01","5.06","7.43","2.56"
"2021-08-05 12:55","8.59","6.28","8.41","11.08"
"2021-08-05 13:00","9.95","7.22","8.4","14.22"
"2021-08-05 13:05","9.0","4.02","8.38","14.59"
"2021-08-05 13:10","8.95","3.93","8.36","14.56"
"2021-08-05 13:15","9.88","6.69","8.37","14.58"
"2021-08-05 13:20","5.92","6.3","8.36","3.08"
"2021-08-05 13:25","7.69","11.63","8.37","3.08"
"2021-08-05 13:30","5.28","4.41","8.36","3.05"
"2021-08-05 13:35","8.18","4.21","8.36","11.98"
"2021-08-05 13:40","9.19","5.04","8.36","14.16"
"2021-08-05 13:45","10.36","8.55","8.36","14.16"
"2021-08-05 13:50","10.21","8.09","8.38","14.18"
"2021-08-05 13:55","16.01","13.02","8.4","26.61"
"2021-08-05 14:00","14.51","13.11","8.4","22.02"
"2021-08-05 14:05","11.65","11.25","8.39","15.32"
"2021-08-05 14:10","8.86","12.6","8.4","5.58"
"2021-08-05 14:15","8.1","13.3","8.4","2.6"
"2021-08-05 14:20","12.94","16.17","8.4","14.24"
"2021-08-05 14:25","11.38","11.53","8.4","14.22"
"2021-08-05 14:30","12.65","15.32","8.4","14.24"
"2021-08-05 14:35","17.03","16.04","8.4","26.66"
"2021-08-05 14:40","15.15","12.53","8.4","24.53"
"2021-08-05 14:45","11.29","14.31","8.4","11.15"
"2021-08-05 14:50","9.45","16.85","8.4","3.11"
"2021-08-05 14:55","13.6","18.38","10.53","11.89"
"2021-08-05 15:00","26.3","34.51","18.23","26.16"
"2021-08-05 15:05","30.16","48.23","13.91","28.36"
"2021-08-05 15:10","23.95","44.12","9.41","18.31"
"2021-08-05 15:15","24.73","42.45","14.92","16.83"
"2021-08-05 15:20","29.42","43.56","17.65","27.07"
"2021-08-05 15:25","33.94","43.26","15.43","43.14"
"2021-08-05 15:30","34.03","44.18","14.5","43.42"
"2021-08-05 15:35","30.91","44.55","17.05","31.15"
"2021-08-05 15:40","27.87","41.5","22.34","19.77"
"2021-08-05 15:45","29.07","42.57","24.61","20.04"
"2021-08-05 15:50","33.68","44.76","23.68","32.6"
"2021-08-05 15:55","31.88","46.61","18.05","30.96"
"2021-08-05 16:00","24.44","43.59","7.86","21.88"
"2021-08-05 16:05","28.57","43.02","8.6","34.08"
"2021-08-05 16:10","32.26","41.74","8.58","46.46"
"2021-08-05 16:15","32.52","43.54","7.92","46.11"
"2021-08-05 16:20","31.07","40.9","7.87","44.44"
"2021-08-05 16:25","29.23","41.88","8.51","37.31"
"2021-08-05 16:30","28.34","43.74","8.47","32.81"
"2021-08-05 16:35","27.48","44.65","7.82","29.98"
"2021-08-05 16:40","26.14","43.89","7.86","26.66"
"2021-08-05 16:45","24.6","46.95","8.48","18.35"
"2021-08-05 16:50","26.88","46.67","8.48","25.48"
"2021-08-05 16:55","28.82","46.16","8.34","31.96"
"2021-08-05 17:00","29.08","45.85","7.31","34.09"
"2021-08-05 17:05","30.59","45.82","8.51","37.44"
"2021-08-05 17:10","31.9","46.75","8.48","40.48"
"2021-08-05 17:15","31.31","42.67","8.33","42.94"
"2021-08-05 17:20","32.09","44.35","7.29","44.63"
"2021-08-05 17:25","33.02","47.71","8.48","42.86"
"2021-08-05 17:30","31.26","50.56","8.49","34.73"
"2021-08-05 17:35","30.59","45.43","8.48","37.85"
"2021-08-05 17:40","33.25","44.74","8.52","46.49"
"2021-08-05 17:45","32.44","43.68","8.54","45.11"
"2021-08-05 17:50","32.13","45.29","8.57","42.55"
"2021-08-05 17:55","31.41","43.56","8.57","42.1"
"2021-08-05 18:00","32.41","42.51","8.58","46.13"
"2021-08-05 18:05","32.3","42.48","8.56","45.86"
"2021-08-05 18:10","31.55","43.29","8.56","42.78"
"2021-08-05 18:15","32.54","47.46","8.53","41.63"
"2021-08-05 18:20","32.3","44.09","8.52","44.3"
"2021-08-05 18:25","30.87","40.73","8.48","43.4"
"2021-08-05 18:30","31.85","44.99","8.49","42.07"
"2021-08-05 18:35","32.6","48.77","8.47","40.55"
"2021-08-05 18:40","32.05","45.62","8.42","42.09"
"2021-08-05 18:45","31.6","42.26","8.42","44.13"
"2021-08-05 18:50","32.17","46.15","8.38","41.99"
"2021-08-05 18:55","31.77","48.14","7.37","39.82"
"2021-08-05 19:00","31.17","45.89","7.36","40.27"
"2021-08-05 19:05","30.98","42.06","7.36","43.52"
"2021-08-05 19:10","31.48","46.81","7.37","40.26"
"2021-08-05 19:15","31.65","47.61","7.37","39.97"
"2021-08-05 19:20","31.32","41.87","7.4","44.7"
"2021-08-05 19:25","30.06","37.87","8.49","43.83"
"2021-08-05 19:30","30.84","43.53","8.51","40.47"
"2021-08-05 19:35","32.77","47.52","8.52","42.27"
"2021-08-05 19:40","31.94","42.53","8.5","44.78"
"2021-08-05 19:45","31.29","43.12","8.52","42.24"
"2021-08-05 19:50","31.75","44.52","8.52","42.2"
"2021-08-05 19:55","32.59","43.44","8.52","45.82"
"2021-08-05 20:00","33.12","46.37","8.48","44.51"
"2021-08-05 20:05","31.91","45.31","8.46","41.95"
"2021-08-05 20:10","31.38","41.73","8.45","43.95"
"2021-08-05 20:15","32.27","41.31","8.49","47.03"
"2021-08-05 20:20","32.82","44.74","8.48","45.23"
"2021-08-05 20:25","31.48","43.22","8.5","42.73"
"2021-08-05 20:30","31.14","42.45","8.49","42.49"
"2021-08-05 20:35","32.68","42.96","8.48","46.6"
"2021-08-05 20:40","32.51","42.83","8.48","46.23"
"2021-08-05 20:45","32.96","46.29","8.48","44.12"
"2021-08-05 20:50","31.76","43.96","8.52","42.8"
"2021-08-05 20:55","31.29","42.01","8.54","43.3"
"2021-08-05 21:00","31.61","39.63","8.56","46.62"
"2021-08-05 21:05","34.37","48.38","8.59","46.13"
"2021-08-05 21:10","32.46","45.86","8.56","42.95"
"2021-08-05 21:15","30.48","40.36","8.55","42.53"
"2021-08-05 21:20","31.29","39.65","8.53","45.68"
"2021-08-05 21:25","32.45","41.96","8.53","46.86"
"2021-08-05 21:30","33.06","46.01","8.56","44.62"
"2021-08-05 21:35","31.37","42.42","8.56","43.14"
"2021-08-05 21:40","31.13","41.25","7.19","44.95"
"2021-08-05 21:45","32.14","42.02","7.5","46.9"
"2021-08-05 21:50","33.46","48.27","8.54","43.56"
"2021-08-05 21:55","28.91","48.11","8.56","30.05"
"2021-08-05 22:00","31.15","45.34","8.54","39.58"
"2021-08-05 22:05","33.51","44.24","8.59","47.71"
"2021-08-05 22:10","34.59","48.07","8.68","47.01"
"2021-08-05 22:15","33.77","46.96","8.66","45.69"
"2021-08-05 22:20","31.8","42.8","8.65","43.95"
"2021-08-05 22:25","31.83","41.77","8.65","45.07"
"2021-08-05 22:30","32.83","42.87","8.63","46.99"
"2021-08-05 22:35","34.17","47.74","8.63","46.15"
"2021-08-05 22:40","32.62","45.42","8.62","43.82"
"2021-08-05 22:45","32.02","43.47","8.62","43.96"
"2021-08-05 22:50","32.04","40.35","8.64","47.12"
"2021-08-05 22:55","33.04","43.84","8.58","46.71"
"2021-08-05 23:00","32.24","43.7","8.53","44.48"
"2021-08-05 23:05","33.06","44.51","8.51","46.17"
"2021-08-05 23:10","31.26","39.16","8.48","46.16"
"2021-08-05 23:15","33.4","45.04","8.48","46.68"
"2021-08-05 23:20","33.21","45.36","8.48","45.78"
"2021-08-05 23:25","32.25","42.5","8.48","45.76"
"2021-08-05 23:30","31.83","39.86","8.48","47.15"
"2021-08-05 23:35","32.86","42.94","8.48","47.17"
"2021-08-05 23:40","32.5","43.0","8.51","45.98"
"2021-08-05 23:45","31.74","41.03","8.53","45.66"
"2021-08-05 23:50","33.01","43.27","8.54","47.22"
"2021-08-05 23:55","32.6","41.71","8.62","47.47"
